NU_INSCRICAO,NU_NOTA_MT
982fd0566d5924b506fe1477fda3513984c4c702,528.1601275052562
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,511.98929675258125
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,426.9160552142857
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,11.197171719082291
8cadd025151167286941b7d4f113e0335e046bbb,562.465127281283
412696b14eed4da0a81260862fbe1855d8fc75a1,11.197171719082291
6629196865947bb489338e3fa1c9f0e56614ee72,514.6095911560035
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,364.35470606868483
bff7d200b32aa005540af908fb325a46ca9bb742,411.2761852034822
22a2734a900eec40dd32ef379894cfafe40c63c6,11.197171719082291
edfe4f7961749b29d0bcb06933f1a8710846e116,314.3342709507384
5d42040f9935aff1dabc32c4f5a578148138e1af,396.9643685924586
bd01964e27b0e530ca458b382b07493aeb48a2ef,453.0698083900323
6588cdc7aef843b1775104bc38017bb3f808c7bc,443.7502124469232
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,586.7521847961953
1d705b7b461dfd626645d5df319ab733c1c1ca73,461.0423240353526
106b58912414f794e754883865bf6e4cf68adfbc,458.8607000972642
308f5a51e95317261a7d66fa83feaf3504542cbe,347.2782900980538
973c923e39db780e329a64c6049dc85d9be17978,414.2295263583887
19dd82f8d74cf3f076d24e9985dae14d95a9318a,383.59808427005544
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,446.21382853967253
7f9879b40a268318e2a969e73156aa9df7a48c13,534.0742136181875
3060b85e8d3e20b11f4391e64c6f916cede388c5,11.197171719082291
866d7784ed1380003929da44f965aef9339702f9,561.744467939672
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,492.83074656772317
032ef02de121b7ab5f2ee4ffab719f464050f862,11.197171719082291
68040110ffe6ecacbbff5e21086c8c416132a22c,11.197171719082291
f66562b958e6349449b87fea0a01fab214f6ec8b,374.2305022563398
beefc7a89a2d9882e5983d80e356f8b7c23994f7,509.4324128424169
82d7709a8445664e93038482fbfee478e8a40273,493.1195457675482
e3929d32c498f8e45ae326017cf7c60308880d94,595.1527216241309
9da35674034a0a1373298436fdfb2f1d840a6da2,447.2509124967182
6d980e58439452168c46e569c5671e7820d0800b,11.197171719082291
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,412.7534874385143
2f8e05c2d702db25093589b14295ab88abf009e0,11.197171719082291
407861b22074fd4b864404e8ef0942947c9ec7d7,11.197171719082291
d426e04457c4fc8b4068a7da6805a7ab8e07224d,442.9048038595974
70aa6679bdb9627324f6626534a7709cdcbdb0f8,11.197171719082291
f5c04dc290d6706af8214800e25be19129dc9f7b,436.8665249149119
cd20ace0b8fb57cecb028764042f1c7851d39507,413.4348225272479
eb5f0ef501357740c2ac626bf1ce233475aa47af,456.96004264137963
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,11.197171719082291
383f9cdf1c3d46a2cd312345792cf74f15e4b746,545.4696954065844
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,11.197171719082291
fe23ba819708fa369addcf9e6dcc7657cab3a96a,455.98645414081096
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,607.4340032954558
c4e415962974bee4963519523194e05c3638dd39,11.197171719082291
d50835b7ccba559c85daac789b52a4dd31e98eb9,346.9011935511208
b0e8139fa43e8c764878dcd69f3548d74353d838,480.7643445459153
e023d054a9a69d221946660afd3b8cabfcd05230,11.197171719082291
9284a89fdbdd88fe9877dad42e9984e7e2484e20,491.5442223868579
f4c4cee74ce9ede036564ef9b80aba39c768e126,390.3699535480676
b1b16d232ac65293996ef45fcac75a0fca3e7325,11.197171719082291
b8fb9eb73a9f599896d49678bdab39e07479b2ba,418.72800205495736
c04b0546f83b9eb90d11ca7597181b9ef956a80a,11.197171719082291
bee771ff249f080561ad1b67c3a0050a3ab89b32,492.1405330470319
b1cb99c8b63b442384c0af490ca27366e5a91489,11.197171719082291
809ec35d37a181001a42e6340709505e78a2c577,436.5239583661155
67da0b704f0c6cc6037509ab516aaaf58fd950b0,480.9753628143654
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,430.41217876474934
4617bca8992d06315c5592eb69d2493ac7ddf543,11.197171719082291
60290f6053f0e9a625bc9d2f699ca507e8985292,411.4251693841442
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,477.7324992788513
89d16717c0a898a0955477e778e309036aa6e584,11.197171719082291
151d112bc6f05c1069b4b743f73f92a08826741e,11.197171719082291
a90416a3b247048aaff99c5f2f88a45e2dc20046,11.197171719082291
4dff8608a5941c894c2f71aae910da722b5b2b2d,434.75859942797047
67833093fd0fde740199378acf55c33de750736f,465.95648305709193
23c6b7ea47102c0ba28ac805a03304d515494ecd,506.14687714759606
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,11.197171719082291
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,433.8470549411417
68b155dada9a40aafaaa7714e063a432dd8275d6,402.00417311107685
bd21086734939a7c2bc239854d12d7b8b2009fd6,11.197171719082291
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,590.3656191774803
04df4468d9913083f7984969a8b2892f210b4193,417.3244944804187
cc2a0d12abf9b0917d668bec85e91fafddac7c45,541.8742467363015
3c5e07f1980f7cd16cd801e5f1b4f02825274201,11.197171719082291
e9b1849607e9d8ab47b7fc39be369805313dda59,385.53660633924056
f4908c99ff49fb68410ac0d479e7def865dbff16,11.197171719082291
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,11.197171719082291
8919315667eed33ef7df11b0dcfc40d6d69163b8,11.197171719082291
0adec45c06749fe632ed2304c345b14418d15871,11.197171719082291
95a22a438d6ae5aae37830d6a7fc74e75fc981af,478.80458191013685
27584421ac81833fb4ccf564a6fcdd4ac2b698be,535.385251664733
e720fd525ae844a709b93fdb28f7914c48d8160d,526.2385955594864
24fa503c4c1225e71a37fe92b354c626e099cbb6,597.4383143399687
6af857c10637e8e60ee8723080d306cf45181a2f,594.9649285908865
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,11.197171719082291
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,434.9860974279233
fe61cad7894d78b02178a3eb5ec99ffdb5351160,11.197171719082291
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,11.197171719082291
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,463.744432628707
3a9507cc35b592af5172dd8ebb28cc89827e3f68,430.5393889972202
132375a118767bda43cef7d17fb9ee7e3910fda6,329.20295394829685
551f1885fa0f60bb05f612a39cafe53130ac961e,409.58894593150524
399626499b7dfe518b8a4a57b801dae132f325db,11.197171719082291
cc3750ac71c85cc688659b3eb20dc112738eb623,624.6032383724901
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,450.2913379774753
9c87e30e40e82eba487a7fb0b594eb881db74389,389.38197153704846
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,11.197171719082291
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,427.3003970911506
f3931aca05bc6c99fe0c03619fc54098c0c515ef,11.197171719082291
16f6526457cc7d849c2a9829efa0e021c78353f0,510.06316215402614
74b0cbfbe74747c9780b564db3e624d3c19878a2,426.4435540941849
fc67a6d22a9d1beadaf42cd714789d5749800b19,414.7035298819969
d0c7acbad13d292e637f23633da232e29186e20c,468.16846072658024
b921a4ac834cc1109c06e7c1de9439c0daf16e06,524.4587851588471
e31ee5529458da77ca3239ca06f64465e737e454,439.16473151721783
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,11.197171719082291
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,452.6550305936471
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,540.8203288744915
b095a86f58a41adaf4197caac4b38de0a96a4058,375.7112307861194
05a25962f9f30d8544842ec3d79244e99d11017b,603.8367882672017
458f801c533d802e3655e9bbced52ee22826f197,438.79796182607504
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,439.3631231361962
293ffd1359a352518d31928214161b644128851e,533.5191840253283
95068b8d72613d8b51b22243060dd50a498e4dbf,500.43626131051985
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,400.0855693339659
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,468.4257916551816
758e005c28f680380e79d7935f29ce42c3b49dfe,531.083308837766
881348d182c96239cf7f78a13cefa5adb47fb752,11.197171719082291
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,481.25065402018976
88bf2ee39f502979c06148c8ed9ad29b2df033a0,11.197171719082291
52a23c1eb5ea201859a91a6cb70114032878f7da,387.7576491780006
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,573.0580575473493
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,11.197171719082291
6dccb96a95dd55aeed519fcfaf84d26493df68fe,11.197171719082291
ec12ea01cda3dcf0c6271ea7140c656f4774264b,454.96076242580824
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,528.3423873212435
c62671ce23840752f47d376866a2f2e0bb5a8248,11.197171719082291
131010225a14ea18fa1748a59efd6413fc0eb338,467.64277067687925
a2b095e8fed2a3edb2a751b5e1e71336757e278d,415.15211503299344
766e70bac5c7e88381749ba3f140e03132b0858e,422.63921139299975
92f75ecf86b6e027c977162cc4297db8d280b2be,485.4760056670132
a2b2a641336472d368c2c4b2253e9455fd58d688,11.197171719082291
a3af6be26868494212d438ddc80ba11e55d7261c,526.5103482830777
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,11.197171719082291
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,11.197171719082291
defb13732108dd8d257e70b84e439d9020576209,507.5193421830795
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,11.197171719082291
8120c2970d5087725caa5d3d87fcfb24155d181b,390.67247039881687
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,545.4326482952733
95ced045710caddbab17dd0552eed9f15d76b4b8,547.8890076656594
629fba23b8937cd3f4ae214255cc9b01b601dc9d,439.895880369739
17cafdecd37633480065ba97838ed940156e0a07,490.3325999786758
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,11.197171719082291
39342260b5d0b77e66491fa443ba490d843c00f9,11.197171719082291
95dbcd144e591c2694acc9bc942726784469d0f8,11.197171719082291
5f553236d725160fdbff443604199b293f1f44ce,474.4683707050248
869b7dfefe247dfa859db744c33c2678411dd945,513.8566566816687
4f718d14fd2f4506b47f244ff6ba9989cf256207,11.197171719082291
c910640a6e6c25b259dfcc4990f2899245e988ca,434.05075293788985
c9210ff822feac437edffb18dda200a8f3ea1a59,496.8574331382285
e18348afecf00cc3d88f3ba48351ce1843f220a0,467.30503467890026
5954217e13179b6043acc782e102668a2612a8e4,456.2228285665521
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,432.8683129494002
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,443.96999021678977
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,11.197171719082291
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,11.197171719082291
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,447.40525180220715
a7275f430267de859f35ff4b68e4a276e5be7279,437.3486734647073
5d8539ebe86a27c576d5f46bcba6ba71031a0143,11.197171719082291
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,471.7265485812965
870a45c11058f7dfab6d067039447ce546c208b4,11.197171719082291
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,510.8438194615843
812dad3abf68e537e7a5f58627c83daea4375233,461.7968992326004
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,11.197171719082291
8b9fea02641babf2396079c6edfed9abb45117bf,465.02411097998544
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,11.197171719082291
d8788a6c3e384b392b77f519451fed79c34453a2,635.447625689143
1e6d53083bfb60a532c211edc06a3b3122eaa340,433.77021823848366
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,11.197171719082291
1db27ec90efad017f1e8e8998389d75f98149663,439.00156130271756
ee22b8c134e9178600d57236685e0822b2034601,585.3839913593924
b03c5ebab160571176fd665bad3b559d23d28f4d,572.7300200961397
018c21da2ea1df6cc5d00ce480c48672c234ddb5,545.1733951420331
5a71e57629eb2d9b1281fa0acf78fc410f82233a,409.8366217241778
63add5acaf261ef36ff419c5cf3301d8b1a91b06,415.9134816416778
5b7f5fb34de0f846635830319871e2bdd06857b1,481.0809993812836
e074b29573906c0b39248900a4d73df3a44cb72f,456.4111598065048
b531258b394067bfd55762aecedc84154e145dbd,11.197171719082291
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,503.3868107797082
6581d33040854c49896098641bd48cca28d0bfb1,436.66927770267284
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,546.4734242608961
07333b87f6d8b5cf5c7022761b649115d184b038,11.197171719082291
9f92a391a271d11a1530427da3a2cfec21c57679,11.197171719082291
e5129f4e0fead85906b2b0ef48b253420c85060e,415.18111855250186
e6a92b275fb840ad324abb74e09a4d3517e7785a,11.197171719082291
64a758225c8fee36cfc6a33f8ce52435bee3f22b,540.9347944788551
7866c1a752ede108330f59479ba22bbe27e24959,457.0666325863305
e2d2423c2aa3c3191363bccba383a85740b6003a,470.69561420957774
e26a4055e714830a051bbd4118cb4e10cfe613f9,449.82344564457816
a2a35215a2bacc65b551efa3a17f34c5566ba27b,431.52355878532876
9e53b4840e7a00693adbb1eb46654e76c8309a61,482.22358300150626
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,11.197171719082291
4665254e0bacb0ecb8a006903b69fa80b51490d5,475.5334745970539
64a6357ce0328ec2be2d70104169f3b044bc3e98,11.197171719082291
166fb0fa70c428f172f3fcb85eddff4b3ca33545,536.3997032291034
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,11.197171719082291
766c88ba88b04bd663ed05616d542db453b12cd5,11.197171719082291
16ba4511e82380eebd8917142d36a7f2ca28afd9,405.3210542157288
d03bea3b98a10800cf21885099655d78156b34c9,11.197171719082291
cf8eb8667a6230dc65850cccf3a1abf21ba8391a,11.197171719082291
b9ceb5058547f7ba48f2fc6323c2dad311e83349,11.197171719082291
1605b2665d898bf88f2d12046ffc219fc98011dd,11.197171719082291
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,427.698086672636
2b40888cb9a0fa0aca9642febd79836b4a71723b,11.197171719082291
3783d0f562e9914300b98214cbf59c47df628116,430.61720942898774
6259df3d2eb137841e632a56f2f7cca3e3ff4172,477.02143065285253
89b4c8805837e713f9a730c673c222d2fe78bd69,403.39030216138985
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,587.979026865559
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,411.7771258324861
c90b14063cc4b109019cacd40eba1359439a23a8,445.78304440293317
ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,11.197171719082291
49412082f17170a1b1a7a0f4811fc3f84cab68d7,425.13155704933376
9f8d3b5c8003823b00814d8650478f4a4123310e,529.4227466709704
8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,11.197171719082291
973f904d79c6d3556de58dd6a26972c4d1f519ac,432.6050293953444
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,501.9441902121599
236ccca2305d258085cfccd31359d025e8c2ef03,469.14706527974124
6e6e61a418676943dab9187c8c0a7c7608796ef3,333.02615978458954
00a65504314fd5a7c062943e9b5f2a282c43c96b,11.197171719082291
35c68cb7b68131dd4395dbaaceafc098adb26efe,494.69450063644575
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,445.6691871385277
39f3b003b013995457d88d0f976e589375ea381c,567.6728064515603
be2efc5d7aac68e406e259efd6a1383b0535d030,513.8477244935714
05654f1872402567f29cb0dbd2b6a67ca962ba20,414.4384786540749
01ef84ddbd815b848e2791e31d1e1fb530af0800,480.5583198763447
c617565d917710c71fc918bbd53a980d54c98b01,11.197171719082291
0347f75702f7a58defa7830fd2160be814ee63d7,473.9122854090718
e9f4a7e0f743c19594d064f493acc7da5705cb97,541.3805641679689
cbc361742d9f5471b72c408c86a163a3a0babdde,447.9143154931308
51a5c6236ca8dc5f31f3a163b32f27117200f21d,11.197171719082291
1d2002450bef0d038cfff583a8a45c1152adff4f,126.43607909279152
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,429.66111061057643
b935e46f14ef9cabe4855d768f80a882afc5bbf3,518.6576820705487
dd89be9611dd1e70f883c325c3de4bfd4beddd54,591.8991288583234
7a6f4434324d90047db1434d2218b125200749d1,557.0942868555387
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,527.5433582165058
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,619.0453810411029
b87878311a2b2974047b44213c352effc62b8ba2,11.197171719082291
53758d4e489f33ad1709258781c0db4fab9b5803,484.2238678520559
f9cd9be6a34c973e4e837fcfc8da5343b0e6d475,11.197171719082291
4d1782421e1635415765058a400cbf70e2efc504,502.1273655926428
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,479.3838466674562
79a6eeecf9786ed8a4c097c4eeb0ea5947796552,11.197171719082291
09985e3d85e82b3a084a6854d96f6eaaab8d8273,459.5268344758939
16d75e63608ef1837ee0170830e58cb7d368a3a0,11.197171719082291
52e6e0e10f90361c2ff44016e514330a60be586e,425.7057104610804
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,496.90301941727625
4496d0d42a729a789643e669e0f73b068777f1d7,446.72955390398766
0e62088a0bd61cefe0756a63c5af7132651e9eea,435.0055406387163
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,455.9736488092551
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,435.6683631039705
c16dc22c158d28ef77c69463309bd08d7c5b6736,422.90223691575903
62f07fb05c1335d56823a296968f0052ef393852,540.935428134396
c921879f4f48c0cc5ba092b03e62973976c85a17,452.5007902720174
47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3,11.197171719082291
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,546.0453356748949
fee103a972b59d0ccba0feb8675a40a245112360,419.31208120794525
49aafbfd3dc45435f5e1755a2e0723967d683a6c,585.2587596204492
cb4d8a04111bde60ff9e4f196f92717262918824,11.197171719082291
7c3a4910d03e83a50d81e96e6707d17f85205a9d,11.197171719082291
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,571.1666319807148
65b711ff6055c05fb83d01e46da49803d9dab58f,472.9979550417947
a6edeceb9d45fdd9f131984206250b116b0b94db,587.804923009865
6cef00b0aa918bae22743dc4934c2d853e005135,11.197171719082291
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,488.5191514601394
0f73a216f0e2a2af8814d6faa530648df17cfe37,489.60738756236
eca7b9fb647b11d556338ead147b829adeaee4b5,396.2557315343279
44881e8cfb00fdf360956e521c2250fba8d09d44,11.197171719082291
e5c708d08a060f7451495235140f8ed5fc6c65e2,11.197171719082291
9d86872c99e4afc37f1c6b01357a3128f947cd87,511.9343290875516
34e428fff9d5931c622b15ee18951f781dbc571b,436.45941645207614
6b10ac235069fa3fa257149b095e113710721781,437.7916883813883
6dd3df00297de5fc127deb03d1cb76ab9385d496,435.8770043720167
f578deabf3afe98992b136729474b1ed461bd6a3,554.9520871858967
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,630.6300960603544
7271ee9d0c25df94c37e8b50b63d8cc893127247,11.197171719082291
e1526ef25f838eeb588fa4f3df0cc514376901e0,489.3716595304706
f2b7d6d8635b65fb4730a3860998148f83cbf92a,445.3415471604999
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,511.9887271199836
9943ea95b914e7b37549437fb292ce9608f10d41,514.243418139183
7d93473c5e877b59586deaaf559da053dbc9a7bc,493.10807733563774
e65ba317385a51e76379f53a718b43678d468a17,479.8240532669652
cb8a7c0c876d287354b99b4480e0c5fe360583b7,448.4651814786204
259303751b8f314105e5889e30e02c3c1a887c5a,541.210926573031
aa701809f8f15da8064b7426a090ac6911849179,11.197171719082291
62121076b2a2fc75f121ebb3d01af8a0f7b791be,441.6134529792378
c80f7b579f91b8d02382fe242062f2d75f271bb0,436.41929142715725
901027c8d499d895e0022de833e1a05800e0dff9,466.45471906483175
e63c018e3539baa1a5480a84bc7d83d5dd428c18,390.58880043957885
e528dded38c29bfa162f96d188ac46608a61695d,11.197171719082291
07c8954960c4774f911f34fc6ed6ecc80c418b3a,589.0114758592356
9e2062dc6d250c372a5bb85c607d0db2d0af88c6,11.197171719082291
addaffc4a499dbafbd55194706f75a50c1359f20,460.10429816468127
516d042816262622b22ebecf129efc7b4869b0b1,11.197171719082291
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,455.2943016486927
6aba74ebcbbdb7b9f2a4483adeb769de06403004,465.211407030336
d3380c010e39f08a398b07639fe9f091f9d6ebad,465.8025669721558
3245e67245c8ca0c162e45db30153c4a3870b113,497.54197962004196
a6974a55b57dc4b4470715e8730c7a97bd6a91e7,11.197171719082291
37b44770511dcfd53cb5b84729e675c0052bec0e,500.4995362913028
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,443.5027675236491
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,402.957256643845
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,487.37513992099974
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,390.6279332910575
526bee426ddf585c34ca727fe5fa3e4d51311317,11.197171719082291
27efa149460fd0952df3acd2b9b552baf5fc5dda,481.2655202065254
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,563.388310230225
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,452.32545143779555
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,462.9547552597106
0654c8263516d72be6891a0ecca904f41c4d10b1,517.5346149975264
69a4a6042373b49e3abeb16903d90be32f41ed26,431.8267786697821
616bbfe0981ef042ee18789c4f274cd4313e978f,11.197171719082291
13e63a71fb77662ab84453e0c0b0719e52042682,11.197171719082291
35e66128c079d902484cba327f1d99d9a50f8e70,398.2554561041383
24507171dec4cee2f64c8819f2f0c33882138078,556.2366716426818
2b4d8064f7e475bc6707f0eb0a5935d7b16e6a2e,11.197171719082291
425b9425691ab3a12a19eb8553e6a66340827e6f,629.3250444087571
331cfb9e53861cd1304a66385b1f91bd844f9ae7,463.2071945159697
7d20da9fad6951e92128cb96ed65c0274725564c,409.24732865077766
35736d0db390f11f2655ecbdf2f4e0f95913c013,484.3348601106146
b4e3a0b877e12f70ec2fd814a664e3830107615c,463.02340044922494
4ce2bbeeebe7044e1085e40b09f13f2586e6ab2f,11.197171719082291
2731e963b8636970cb7ab6505e6c434bd4577968,11.197171719082291
cf61d7396561b36044ea119b74c7ea1cc1083895,399.53044437534083
5a8c458e9e19e15a59f06d7a86abae6207652e1b,458.2108933300346
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,504.91797280421275
ab91fb38c1472e50f726f6564b128125105c423c,439.46742870922316
81460d227c47eafc9ef1542412d5975501b3bbbc,343.044479999416
fe6f686f595cce82b0e423d735d93376e1078970,485.36590314978366
ca929d2fce6afa19a2a44d7324f59b5571504a56,377.9717498993649
355146e8b44a5170d6be887d4a885381389a88c2,493.29712031370315
b307abb62bc1660ab857080595abca38e67569a5,468.6124777556474
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,428.9050156803761
daca5f01d4227d57dc02b533dac9aadee17d874a,423.4359305066189
418d7059d5266d440e6e6d952d1091955e8e096a,653.0335445711085
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,572.895918863667
dd447295c26e3052ce702deef90b85b2c95cc24c,11.197171719082291
7cfc0106adedbc2997d97ba062c2d73a315735e9,597.5531289747594
0968f25447365f5338e2183ff45e60ac1cbc662b,468.0672634903325
352f7e965d3694a027f36157e9096a91636b8d77,11.197171719082291
d8acc0be832ecf8ef434e08cdc77b83811c0a290,11.197171719082291
40a8e7f491eef8f056f80ff22b4ec822ab44b257,482.69069440925347
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,441.554268771286
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,442.28575574383296
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,435.7611918988112
45cc3fd14795aee372d6b11d3394e877c93c5b12,11.197171719082291
3f7db50e487aac041dc7a93dadc63c2b64f35f35,426.6974443715296
f6ac8e11a2f46730b6239c8fdac72c089b098a0c,433.02887108507065
ccfcddbccae2f62337b49b9e6657ad5b6e9a599b,11.197171719082291
564ef83dedb5fc55f4d18dadc833a59be5b66b93,425.585226139352
96edeba17eae6d08ffa866c3b1f80cf66ae98063,11.197171719082291
6106c098236d2c2ee810d14be2e63e768e4c88a0,11.197171719082291
6eb99d9fcf3725c82dd85000687fea5c87ba5603,524.9635204744886
40b19d0d687b11c151e2e52a1c45cdc228367248,435.8250696779072
306994c5a4709fc9524805e27a94b0af37b710d6,452.1385410247159
05f29cbe52e4638f8522b4cf7156451be52f820f,521.4574022038537
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,517.18606211944
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,507.66124937400883
bc0b0b44722657fbad3a483b828ba04879250aa9,325.4158123270767
9218614600ba09670b1139f9d32ce74ed37039cc,90.83090065535067
8a2887db89c942c5db855014d17f83d72a42d1da,434.31291071128027
50fefecf2b22217f20e38de53a9d373f2e6fb479,476.7385418283984
806c930bc010bd0594fb1988bad5371989cbf48c,415.07915079836073
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,471.0516533860784
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,482.2635067513265
68714d974b0744f451c5ebc8fd4d8098f6eec52f,440.47688367466
014ea6d95ae315c024af366feda8ad406bf24711,520.4198593667695
2ace1dee1b009246306a32a49ef67dc885559d05,532.4779392831138
47e8256128b8451f996f90e19fef736fc88f674d,589.6880274287939
5bd64029979188029b354f74a3615c3e3ae51773,515.3084832753404
614a6af307a7a6f7c34e7f84970a86b22158c831,450.1386142188885
00a378bf545a1e42fd1361502a8f03e9044e37b5,11.197171719082291
52e63792b8830a6145aa22af560859087b89ec3b,433.36905058288653
89a327243b1ccbf4bd9c83966951c9c3b334539a,481.97989314428696
15285211f7a3277dd7b19e1a649d953a40160ee9,11.197171719082291
b75727e7f8339da2534837df6a3b87cd893a3d64,425.85536331759437
6b1f9719f4ec4a7fe616add935a05001a7983f42,11.197171719082291
0eff15ac43d91b47031322ec09d1928648889074,340.975968748492
6c998fe9d20676974cfbba5238729817364b81ff,440.00968863401147
3f3b28575c4adf02995f473f9fc96af185ea0ba3,392.7646632602301
d38116748548c8418737030c6992ac5adba46824,11.197171719082291
265d92fad8f1fb1fa037020828dd8b4b90d8fb54,11.197171719082291
5a9807c656339abe3e250fa7a6da78a597db03c2,494.50453839455975
fbfbea6fd499c91e414273325f39473a8660d3cb,482.35052637523376
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,418.3564666041582
e39ee7214eb0de339889086bbcc3fb9c27635e88,405.29848603284154
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,484.3143450367368
6a48260a4426d3440055e722abdf3904f72dbe71,443.12429686903494
6d4020e289006dd2b3882a9535f648cc7733654b,594.3016455679997
6959680884f838fa666cef4dcaf6f38c68015a75,457.9784142189907
f10048cb12482c95e2bff728bb8b092c6de58185,482.09351558405217
d796f6502dc1f95c3ebc306980fcb0f7c8976d08,11.197171719082291
c38df26822878ec8aec4e990a7dce9fbe3b31c15,483.10657778812043
82918decf898ff34c3fb8f74dcc741d89f2e887a,432.6752692617327
0950ced524718e7354726002cce923bfd5768972,464.14005925460157
eb844fe5f340bd85246c14507ec44d11a5ad1b3a,492.9488500452748
915381e62e7a246910a872eb342807407e71317a,547.8405408923363
